Date,Available Bytes(kb),Committed Bytes(kb),Cache Bytes(kb),Buffer Bytes(kb),Swap Available Bytes(kb),% Processor Time,Connections Established,Connection Failures,Connections Reset,Segments/sec,Segments Retransmitted/sec,Install Dir Free Space,% Disk Time,Avg. Disk Queue Length,Avg. Disk Bytes/Transfer(kb),Avg Load 1 min,Avg Load 5 min,Avg Load 15 min,Handle Count,% Idle Time,% IO Wait Time
2018-12-08 06:22:00,1642242,5188919,60235,-1,-1,24,18,7,1273,16,0,-1,0,0,7,0.10,0.21,0.14,30411,89,-1
2018-12-08 06:23:00,1640366,5190942,61501,-1,-1,40,17,7,1275,19,0,-1,0,0,22,0.10,0.16,0.13,30504,94,-1
2018-12-08 06:24:00,1642086,5192220,60915,-1,-1,31,18,7,1275,14,0,-1,0,0,17,0.10,0.16,0.13,30173,98,-1
2018-12-08 06:25:00,1638993,5191950,62169,-1,-1,39,18,7,1275,8,0,-1,0,0,17,0.10,0.14,0.13,30272,97,-1
2018-12-08 06:26:00,1640374,5191012,60628,-1,-1,7,16,7,1277,0,0,-1,100,3,28,0.15,0.11,0.12,30301,97,-1
2018-12-08 06:27:00,1642799,5190717,59568,-1,-1,1,19,7,1277,27,0,-1,1,0,6,0.20,0.13,0.13,30361,86,-1
2018-12-08 06:28:00,1641660,5189439,59871,-1,-1,0,18,7,1277,0,0,-1,1,0,4,0.10,0.13,0.13,30383,59,-1
2018-12-08 06:29:00,1643491,5189189,59572,-1,-1,0,16,7,1279,0,0,-1,0,0,4,0.20,0.15,0.14,30088,96,-1
2018-12-08 06:30:00,1640939,5193879,59826,-1,-1,3,16,7,1279,0,0,-1,6,0,6,0.05,0.14,0.14,30160,96,-1
2018-12-08 06:31:00,1642237,5189922,60067,-1,-1,0,16,7,1279,0,0,-1,0,0,5,0.15,0.14,0.15,30190,94,-1
2018-12-08 06:32:00,1641402,5189763,59600,-1,-1,3,18,7,1279,21,0,-1,1,0,18,0.15,0.13,0.16,30444,51,-1
2018-12-08 06:33:00,1641578,5191139,59904,-1,-1,0,21,7,1279,0,0,-1,0,0,4,0.10,0.13,0.14,30441,66,-1
2018-12-08 06:34:00,1643692,5187878,60985,-1,-1,75,18,7,1279,9,0,-1,20,0,6,0.00,0.09,0.13,30133,97,-1
2018-12-08 06:35:00,1642799,5187436,60915,-1,-1,0,16,7,1281,0,0,-1,0,0,4,0.10,0.10,0.13,30182,97,-1
2018-12-08 06:36:00,1642541,5188665,60911,-1,-1,64,16,7,1281,0,0,-1,0,0,4,0.10,0.09,0.11,30230,59,-1
2018-12-08 06:37:00,1640505,5191204,61071,-1,-1,0,18,7,1281,15,0,-1,0,0,4,0.25,0.11,0.12,30309,96,-1
2018-12-08 06:38:00,1642250,5187911,61505,-1,-1,0,18,7,1281,0,0,-1,0,0,0,0.15,0.12,0.13,30338,97,-1
2018-12-08 06:39:00,1640824,5188472,61259,-1,-1,0,16,7,1283,0,0,-1,0,0,5,0.15,0.15,0.13,30365,88,-1
2018-12-08 06:40:00,1640439,5188452,61476,-1,-1,0,16,7,1283,0,0,-1,0,0,0,0.10,0.15,0.13,30212,54,-1
2018-12-08 06:41:00,1643220,5188988,59830,-1,-1,0,16,7,1283,0,0,-1,0,0,0,0.15,0.16,0.13,30223,98,-1
2018-12-08 06:42:00,1640886,5189148,60170,-1,-1,45,17,7,1283,13,0,-1,0,0,8,0.55,0.22,0.15,30292,96,-1
2018-12-08 06:43:00,1641181,5189943,59973,-1,-1,0,18,7,1283,0,0,-1,0,0,4,0.15,0.22,0.16,30367,96,-1
2018-12-08 06:44:00,1640505,5192015,60780,-1,-1,15,16,7,1285,0,0,-1,0,0,8,0.10,0.21,0.15,30146,96,-1
2018-12-08 06:45:00,1642029,5188796,60538,-1,-1,0,16,7,1285,0,0,-1,0,0,0,0.05,0.20,0.15,30203,58,-1
2018-12-08 06:46:00,1640214,5190737,61034,-1,-1,72,16,7,1285,0,0,-1,0,0,0,0.10,0.19,0.15,30457,96,-1
2018-12-08 06:47:00,1636130,5192507,60723,-1,-1,1,19,7,1285,27,0,-1,1,0,18,0.05,0.09,0.14,30390,98,-1
2018-12-08 06:48:00,1633533,5198471,60317,-1,-1,0,19,7,1285,79,0,-1,0,0,0,0.00,0.06,0.13,30327,98,-1
2018-12-08 06:49:00,1630953,5201149,60813,-1,-1,0,15,7,1286,76,0,-1,0,0,9,0.05,0.05,0.14,30141,98,-1
2018-12-08 06:50:00,1626685,5201432,61177,-1,-1,0,15,7,1286,79,0,-1,0,0,0,0.10,0.06,0.14,30191,98,-1
2018-12-08 06:51:00,1625735,5207326,60276,-1,-1,0,17,7,1286,75,0,-1,0,0,9,0.05,0.05,0.13,30180,98,-1
2018-12-08 06:52:00,1639550,5190680,60534,-1,-1,78,17,7,1287,44,0,-1,20,0,207,0.20,0.08,0.13,30191,94,-1
2018-12-08 06:53:00,1637027,5192224,60338,-1,-1,3,18,7,1288,0,0,-1,92,0,16,0.20,0.12,0.13,30148,94,-1
2018-12-08 06:54:00,1639563,5194936,57909,-1,-1,43,15,7,1288,7,0,-1,0,0,8,1.40,0.39,0.22,30147,97,-1
2018-12-08 06:55:00,1636519,5194309,59097,-1,-1,35,18,7,1288,18,0,-1,0,0,4,0.10,0.39,0.22,30289,97,-1
2018-12-08 06:56:00,1631809,5199663,58224,-1,-1,1,19,7,1288,27,0,-1,0,0,0,0.10,0.40,0.21,30592,92,-1
2018-12-08 06:57:00,1638559,5191102,59047,-1,-1,73,19,7,1288,0,0,-1,37,0,17,0.10,0.38,0.18,30418,62,-1
2018-12-08 06:58:00,1637666,5193396,58671,-1,-1,0,17,7,1290,21,0,-1,0,0,8,0.45,0.43,0.20,30468,97,-1
2018-12-08 06:59:00,1635852,5194559,58269,-1,-1,2,21,7,1290,27,0,-1,0,0,5,0.10,0.17,0.20,30188,91,-1
2018-12-08 07:00:00,1635602,5194407,58593,-1,-1,2,19,7,1290,11,0,-1,0,0,4,0.05,0.16,0.20,30800,96,-1
2018-12-08 07:01:00,1629421,5207691,57286,-1,-1,13,17,7,1293,19,0,-1,1,0,8,0.10,0.16,0.20,30679,98,-1
2018-12-08 07:02:00,1628983,5207273,56659,-1,-1,1,21,7,1293,27,0,-1,0,0,10,0.35,0.21,0.22,30317,89,-1
2018-12-08 07:03:00,1632546,5201330,56954,-1,-1,38,18,7,1293,10,0,-1,1,0,8,0.10,0.14,0.23,30424,91,-1
2018-12-08 07:04:00,1633198,5200875,57139,-1,-1,0,19,7,1293,0,0,-1,0,0,0,0.30,0.18,0.25,30156,97,-1
2018-12-08 07:05:00,1628733,5206339,57413,-1,-1,86,17,7,1295,10,0,-1,15,0,9,0.05,0.18,0.24,30173,88,-1
2018-12-08 07:06:00,1633013,5199585,57409,-1,-1,0,17,7,1295,0,0,-1,0,0,0,0.35,0.23,0.26,30220,98,-1
2018-12-08 07:07:00,1632714,5201760,57131,-1,-1,0,19,7,1295,11,0,-1,0,0,5,0.30,0.22,0.27,30311,89,-1
2018-12-08 07:08:00,1634529,5200068,56758,-1,-1,0,19,7,1295,0,0,-1,0,0,0,0.10,0.22,0.26,30302,91,-1
2018-12-08 07:09:00,1633468,5199863,57782,-1,-1,0,17,7,1295,0,0,-1,0,0,0,0.10,0.18,0.18,30090,96,-1
2018-12-08 07:10:00,1632444,5200396,57069,-1,-1,0,16,7,1296,0,0,-1,0,0,0,0.10,0.19,0.18,30375,89,-1
2018-12-08 07:11:00,1632628,5202464,57454,-1,-1,0,16,7,1296,0,0,-1,0,0,0,0.25,0.17,0.19,30201,98,-1
2018-12-08 07:12:00,1637224,5199360,57012,-1,-1,4,17,7,1296,0,0,-1,90,0,16,0.25,0.16,0.20,30247,0,-1
2018-12-08 07:13:00,1632677,5200949,55869,-1,-1,3,18,7,1296,27,0,-1,0,0,0,0.10,0.16,0.17,30323,91,-1
2018-12-08 07:14:00,1632555,5202735,56598,-1,-1,95,16,7,1296,0,0,-1,7,0,111,0.35,0.21,0.19,30184,96,-1
2018-12-08 07:15:00,1634349,5201436,56233,-1,-1,0,16,7,1296,0,0,-1,0,0,0,0.15,0.22,0.20,30207,92,-1
2018-12-08 07:16:00,1632862,5202788,56799,-1,-1,1,16,7,1296,0,0,-1,0,0,4,0.10,0.19,0.20,30220,45,-1
2018-12-08 07:17:00,1626501,5206872,56864,-1,-1,5,17,7,1296,11,0,-1,0,0,0,0.15,0.17,0.18,30681,98,-1
2018-12-08 07:18:00,1625694,5208768,56733,-1,-1,0,18,7,1296,75,0,-1,0,0,0,0.15,0.18,0.19,30684,98,-1
2018-12-08 07:19:00,1625751,5211688,57303,-1,-1,0,15,7,1299,115,0,-1,0,0,0,0.25,0.16,0.18,30071,98,-1
2018-12-08 07:20:00,1621504,5211041,57667,-1,-1,0,15,7,1299,74,0,-1,0,0,0,0.10,0.15,0.19,30288,98,-1
2018-12-08 07:21:00,1618685,5216747,56942,-1,-1,4,15,7,1299,76,0,-1,0,0,0,0.05,0.14,0.17,30084,98,-1
2018-12-08 07:22:00,1615003,5221928,57307,-1,-1,0,15,7,1299,78,0,-1,0,0,0,0.05,0.12,0.15,30078,96,-1
2018-12-08 07:23:00,1632219,5200416,57618,-1,-1,35,18,7,1299,18,0,-1,0,0,4,0.20,0.13,0.16,30137,94,-1
2018-12-08 07:24:00,1630519,5201211,57851,-1,-1,66,17,7,1301,21,0,-1,5,0,16,0.15,0.11,0.16,30194,55,-1
2018-12-08 07:25:00,1630789,5200633,58961,-1,-1,0,18,7,1301,27,0,-1,0,0,5,0.55,0.20,0.19,30229,49,-1
2018-12-08 07:26:00,1629339,5202771,59461,-1,-1,75,18,7,1301,2,0,-1,2,0,14,0.25,0.24,0.19,30249,98,-1
2018-12-08 07:27:00,1629286,5202976,57688,-1,-1,43,16,7,1301,24,0,-1,6,0,9,0.15,0.26,0.18,30524,92,-1
2018-12-08 07:28:00,1629802,5204717,57442,-1,-1,66,16,7,1301,6,0,-1,0,0,12,0.35,0.29,0.20,30594,2,-1
2018-12-08 07:29:00,1629474,5204561,57327,-1,-1,42,19,7,1301,25,0,-1,0,0,8,0.35,0.33,0.20,30254,96,-1
2018-12-08 07:30:00,1627983,5205639,57933,-1,-1,59,20,7,1301,15,0,-1,0,0,16,0.10,0.24,0.20,30346,93,-1
2018-12-08 07:31:00,1627385,5201944,58634,-1,-1,2,16,7,1302,11,0,-1,0,0,0,0.10,0.21,0.20,30434,96,-1
2018-12-08 07:32:00,1628237,5203197,58191,-1,-1,0,17,7,1302,27,0,-1,0,0,0,0.55,0.29,0.22,30523,96,-1
2018-12-08 07:33:00,1626976,5205090,58449,-1,-1,52,20,7,1302,7,0,-1,1,0,6,0.30,0.28,0.23,30612,96,-1
2018-12-08 07:34:00,1626206,5202509,59371,-1,-1,0,18,7,1302,0,0,-1,0,0,5,0.15,0.24,0.23,30171,93,-1
2018-12-08 07:35:00,1627918,5202780,59355,-1,-1,1,16,7,1304,0,0,-1,0,0,8,0.40,0.30,0.25,30229,98,-1
2018-12-08 07:36:00,1626406,5203066,60112,-1,-1,6,16,7,1304,0,0,-1,94,0,16,0.15,0.31,0.25,30239,96,-1
2018-12-08 07:37:00,1626062,5203173,58871,-1,-1,35,17,7,1304,9,0,-1,0,0,4,0.15,0.23,0.26,30524,96,-1
2018-12-08 07:38:00,1623867,5206749,59142,-1,-1,13,18,7,1304,0,0,-1,14,0,19,0.20,0.21,0.26,30350,96,-1
2018-12-08 07:39:00,1627811,5202731,59899,-1,-1,0,17,7,1306,0,0,-1,0,0,0,0.20,0.22,0.26,30191,98,-1
2018-12-08 07:40:00,1627693,5201240,59600,-1,-1,0,16,7,1306,0,0,-1,0,0,0,0.15,0.17,0.24,30175,97,-1
2018-12-08 07:41:00,1626132,5202243,60145,-1,-1,0,16,7,1306,0,0,-1,0,0,4,0.60,0.26,0.26,30197,96,-1
2018-12-08 07:42:01,1628250,5203795,58900,-1,-1,52,19,7,1306,0,0,-1,39,0,16,0.50,0.33,0.28,30299,4,-1
2018-12-08 07:43:00,1625391,5203841,59650,-1,-1,6,20,7,1306,0,0,-1,91,0,14,0.40,0.37,0.29,30342,28,-1
2018-12-08 07:44:00,1626734,5202632,59084,-1,-1,1,16,7,1308,0,0,-1,0,0,0,0.45,0.42,0.29,30169,91,-1
2018-12-08 07:45:00,1628880,5202247,58073,-1,-1,2,18,7,1308,0,0,-1,2,0,5,0.20,0.43,0.30,30251,96,-1
2018-12-08 07:46:00,1627299,5203243,59322,-1,-1,1,18,7,1308,0,0,-1,0,0,4,0.45,0.40,0.32,30254,97,-1
2018-12-08 07:47:00,1625194,5203623,59633,-1,-1,0,18,7,1310,27,0,-1,0,0,6,0.20,0.34,0.30,30344,61,-1
2018-12-08 07:48:00,1625661,5203480,59895,-1,-1,0,18,7,1310,0,0,-1,0,0,0,0.80,0.42,0.33,30365,97,-1
2018-12-08 07:49:00,1627652,5203185,58646,-1,-1,0,16,7,1312,0,0,-1,0,0,0,0.20,0.37,0.34,30184,96,-1
2018-12-08 07:50:00,1626333,5202624,58826,-1,-1,0,16,7,1312,0,0,-1,0,0,18,0.25,0.38,0.33,30455,96,-1
2018-12-08 07:51:00,1618411,5211332,60006,-1,-1,69,16,7,1312,0,0,-1,0,0,5,0.05,0.30,0.32,30534,99,-1
2018-12-08 07:52:00,1625026,5203984,59248,-1,-1,0,18,7,1312,73,0,-1,0,0,8,0.05,0.27,0.31,30350,97,-1
2018-12-08 07:53:00,1618857,5213630,59854,-1,-1,42,19,7,1312,77,0,-1,0,0,6,0.00,0.11,0.30,30342,97,-1
2018-12-08 07:54:00,1615839,5217128,59658,-1,-1,0,15,7,1319,78,0,-1,0,0,10,0.10,0.09,0.29,30153,98,-1
2018-12-08 07:55:00,1613795,5215719,58630,-1,-1,0,16,7,1319,76,0,-1,0,0,8,0.15,0.07,0.29,30221,97,-1
2018-12-08 07:56:00,1610723,5222064,59240,-1,-1,0,16,7,1319,77,0,-1,0,0,4,0.10,0.08,0.26,30229,97,-1
2018-12-08 07:57:00,1606795,5227491,58830,-1,-1,0,16,7,1319,110,0,-1,0,0,8,0.35,0.14,0.25,30437,50,-1
2018-12-08 07:58:00,1622618,5209665,59924,-1,-1,0,19,7,1319,27,0,-1,0,0,8,0.15,0.17,0.23,30274,7,-1
2018-12-08 07:59:00,1622884,5206908,60473,-1,-1,47,16,7,1321,10,0,-1,0,0,10,0.25,0.20,0.22,30219,91,-1
2018-12-08 08:00:00,1622126,5204713,60481,-1,-1,5,17,7,1321,21,0,-1,0,0,8,0.45,0.26,0.24,30452,89,-1
2018-12-08 08:01:00,1616347,5213171,61218,-1,-1,0,19,7,1325,15,0,-1,0,0,0,0.05,0.25,0.21,30641,93,-1
2018-12-08 08:02:00,1624301,5203054,60723,-1,-1,42,21,7,1325,9,0,-1,3,0,15,0.50,0.28,0.23,30241,59,-1
2018-12-08 08:03:00,1624993,5200953,61005,-1,-1,0,19,7,1327,21,0,-1,0,0,0,0.40,0.33,0.20,30389,95,-1
2018-12-08 08:04:00,1624891,5199818,60874,-1,-1,3,18,7,1327,11,0,-1,0,0,12,0.15,0.31,0.20,30187,56,-1
2018-12-08 08:05:00,1625436,5200424,61140,-1,-1,0,19,7,1327,27,0,-1,0,0,6,0.15,0.25,0.19,30244,97,-1
2018-12-08 08:06:00,1623728,5201264,61042,-1,-1,0,19,7,1327,5,0,-1,0,0,0,0.10,0.26,0.20,30306,97,-1
2018-12-08 08:07:00,1623707,5202055,60903,-1,-1,60,17,7,1329,7,0,-1,0,0,8,0.10,0.18,0.20,30391,94,-1
2018-12-08 08:08:00,1624952,5200707,61140,-1,-1,0,19,7,1329,21,0,-1,0,0,4,0.30,0.16,0.22,30455,95,-1
2018-12-08 08:09:00,1622863,5202427,61706,-1,-1,84,18,7,1329,9,0,-1,68,0,22,0.10,0.15,0.22,30179,95,-1
2018-12-08 08:10:00,1625042,5200039,60489,-1,-1,0,16,7,1330,0,0,-1,0,0,0,0.10,0.14,0.22,30344,92,-1
2018-12-08 08:11:00,1623818,5203869,60473,-1,-1,0,16,7,1330,0,0,-1,0,0,8,0.20,0.16,0.22,30182,92,-1
2018-12-08 08:12:00,1625669,5205172,59662,-1,-1,77,18,7,1330,16,0,-1,100,1,34,0.35,0.21,0.22,30240,93,-1
2018-12-08 08:13:00,1622786,5202722,59629,-1,-1,15,19,7,1330,0,0,-1,91,0,15,0.45,0.24,0.24,30271,2,-1
2018-12-08 08:14:01,1625014,5202571,59805,-1,-1,92,17,7,1332,11,0,-1,18,0,12,0.10,0.24,0.23,30133,96,-1
2018-12-08 08:15:00,1625882,5201248,59998,-1,-1,0,16,7,1332,0,0,-1,0,0,0,0.25,0.27,0.22,30193,93,-1
2018-12-08 08:16:00,1624584,5203582,60727,-1,-1,79,16,7,1332,0,0,-1,0,0,6,0.10,0.25,0.22,30207,92,-1
2018-12-08 08:17:00,1622265,5201526,60985,-1,-1,0,19,7,1332,0,0,-1,0,0,0,0.35,0.25,0.21,30533,94,-1
2018-12-08 08:18:00,1623281,5204324,60227,-1,-1,14,17,7,1332,0,0,-1,0,0,9,0.20,0.20,0.20,30365,96,-1
2018-12-08 08:19:00,1627570,5200850,59080,-1,-1,4,16,7,1333,0,0,-1,0,0,4,1.40,0.46,0.28,30097,56,-1
2018-12-08 08:20:00,1624293,5201399,60329,-1,-1,3,16,7,1333,0,0,-1,94,0,15,0.25,0.46,0.29,30125,90,-1
2018-12-08 08:21:00,1622323,5202059,60882,-1,-1,0,16,7,1333,0,0,-1,0,0,0,0.40,0.52,0.31,30194,96,-1
2018-12-08 08:22:00,1623400,5202272,60592,-1,-1,1,18,7,1333,0,0,-1,13,0,6,0.35,0.52,0.33,30241,96,-1
2018-12-08 08:23:00,1622298,5203193,60985,-1,-1,80,18,7,1333,9,0,-1,11,0,9,1.45,0.77,0.40,30293,94,-1
2018-12-08 08:24:00,1624690,5201391,60067,-1,-1,83,16,7,1335,9,0,-1,20,0,8,0.20,0.53,0.41,30092,96,-1
2018-12-08 08:25:00,1615261,5212405,60215,-1,-1,93,16,7,1335,9,0,-1,11,0,8,0.25,0.53,0.42,30174,95,-1
2018-12-08 08:26:00,1622507,5202415,61054,-1,-1,2,16,7,1335,0,0,-1,0,0,0,0.05,0.46,0.41,30182,97,-1
2018-12-08 08:27:00,1621536,5204197,61005,-1,-1,0,18,7,1335,79,0,-1,0,0,5,0.10,0.41,0.39,30426,97,-1
2018-12-08 08:28:00,1616756,5210775,60321,-1,-1,0,18,7,1335,77,0,-1,0,0,4,0.00,0.12,0.36,30226,98,-1
2018-12-08 08:29:00,1615450,5215207,59326,-1,-1,0,15,7,1338,75,0,-1,0,0,5,0.10,0.10,0.36,30040,98,-1
2018-12-08 08:30:00,1608990,5220241,59924,-1,-1,0,15,7,1338,77,0,-1,0,0,5,0.15,0.08,0.36,30064,98,-1
2018-12-08 08:31:00,1607487,5218279,60256,-1,-1,1,15,7,1338,77,0,-1,0,0,4,0.05,0.08,0.35,30065,96,-1
2018-12-08 08:32:01,1622315,5203021,59928,-1,-1,2,17,7,1338,5,0,-1,0,0,0,0.45,0.15,0.36,30080,98,-1
2018-12-08 08:33:00,1627623,5198278,59179,-1,-1,0,21,7,1338,25,0,-1,0,0,5,0.35,0.22,0.37,30199,79,-1
2018-12-08 08:34:00,1627176,5198008,59543,-1,-1,0,19,7,1340,21,0,-1,0,0,0,0.20,0.24,0.29,30152,97,-1
2018-12-08 08:35:01,1619738,5206839,60870,-1,-1,85,17,7,1341,16,0,-1,12,0,9,0.20,0.25,0.29,30195,56,-1
2018-12-08 08:36:00,1628557,5196136,60248,-1,-1,5,18,7,1341,11,0,-1,0,0,4,0.10,0.26,0.27,30235,97,-1
2018-12-08 08:37:00,1626636,5196341,61169,-1,-1,4,18,7,1341,11,0,-1,0,0,10,0.20,0.21,0.26,30327,97,-1
2018-12-08 08:38:00,1626787,5203279,60678,-1,-1,51,16,7,1343,11,0,-1,3,0,12,0.05,0.15,0.16,30420,91,-1
2018-12-08 08:39:00,1628835,5198888,59539,-1,-1,47,18,7,1343,8,0,-1,1,0,12,0.00,0.11,0.15,30145,95,-1
2018-12-08 08:40:00,1627107,5197123,60129,-1,-1,7,15,7,1343,13,0,-1,1,0,7,0.45,0.16,0.16,30241,3,-1
2018-12-08 08:41:00,1625370,5201547,59801,-1,-1,6,16,7,1343,1,0,-1,83,0,30,0.15,0.17,0.17,30271,49,-1
2018-12-08 08:42:00,1628164,5198245,58822,-1,-1,7,17,7,1343,27,0,-1,0,0,5,0.30,0.19,0.18,30335,96,-1
2018-12-08 08:43:00,1626284,5200420,58904,-1,-1,5,19,7,1343,27,0,-1,0,0,0,0.25,0.23,0.20,30418,90,-1
2018-12-08 08:44:00,1626775,5197172,59977,-1,-1,0,16,7,1343,0,0,-1,0,0,0,0.05,0.24,0.20,30053,98,-1
2018-12-08 08:45:00,1621999,5204418,59977,-1,-1,95,15,7,1343,10,0,-1,11,0,9,0.05,0.16,0.19,30096,97,-1
2018-12-08 08:46:00,1627226,5197664,59969,-1,-1,0,16,7,1343,0,0,-1,0,0,5,0.15,0.16,0.20,30146,41,-1
2018-12-08 08:47:01,1626562,5198966,60375,-1,-1,83,18,7,1343,9,0,-1,9,0,10,0.20,0.14,0.18,30222,98,-1
2018-12-08 08:48:00,1626574,5202538,58978,-1,-1,10,18,7,1343,29,0,-1,1,0,8,0.05,0.10,0.16,30274,96,-1
2018-12-08 08:49:00,1629376,5196861,59207,-1,-1,0,16,7,1345,0,0,-1,0,0,15,0.15,0.12,0.16,30142,92,-1
2018-12-08 08:50:00,1627250,5196259,59523,-1,-1,0,18,7,1345,0,0,-1,0,0,10,0.40,0.19,0.17,30216,55,-1
2018-12-08 08:51:00,1628336,5197963,58945,-1,-1,0,18,7,1345,0,0,-1,0,0,6,0.25,0.21,0.18,30262,98,-1
2018-12-08 08:52:00,1627619,5197606,59588,-1,-1,96,18,7,1347,9,0,-1,12,0,8,1.35,0.44,0.26,30301,92,-1
2018-12-08 08:53:00,1626406,5201641,59494,-1,-1,79,17,7,1347,2,0,-1,4,0,7,0.10,0.45,0.26,30363,97,-1
2018-12-08 08:54:00,1626034,5198159,59326,-1,-1,14,17,7,1349,1,1,-1,46,0,22,1.00,0.62,0.33,30219,55,-1
2018-12-08 08:55:00,1625341,5198938,58769,-1,-1,0,17,7,1349,0,0,-1,4,0,24,0.25,0.59,0.31,30244,97,-1
2018-12-08 08:56:00,1623928,5203599,59355,-1,-1,0,17,7,1349,0,0,-1,0,0,4,0.15,0.57,0.31,30285,97,-1
2018-12-08 08:57:01,1628565,5199691,58331,-1,-1,90,19,7,1349,86,0,-1,1,0,6,0.05,0.31,0.30,30313,98,-1
2018-12-08 08:58:00,1623392,5207162,58920,-1,-1,16,19,7,1349,77,0,-1,0,0,8,0.05,0.30,0.28,30312,98,-1
2018-12-08 08:59:00,1622736,5209227,57966,-1,-1,2,16,7,1352,76,0,-1,0,0,0,0.05,0.11,0.28,30166,98,-1
2018-12-08 09:00:00,1616822,5209292,58527,-1,-1,0,16,7,1352,37,0,-1,0,0,4,0.15,0.09,0.29,30910,98,-1
2018-12-08 09:01:00,1604816,5225517,59019,-1,-1,0,16,7,1353,39,0,-1,0,0,0,0.15,0.09,0.29,30704,98,-1
2018-12-08 09:02:00,1617649,5211410,59367,-1,-1,6,17,7,1353,7,0,-1,0,0,10,0.70,0.22,0.32,30232,95,-1
2018-12-08 09:03:00,1623175,5205602,58134,-1,-1,0,21,7,1353,21,0,-1,0,0,0,0.20,0.25,0.33,30332,37,-1
2018-12-08 09:04:00,1622786,5205651,57683,-1,-1,1,17,7,1355,11,0,-1,0,0,4,0.20,0.28,0.34,30233,90,-1
2018-12-08 09:05:00,1623654,5205151,58073,-1,-1,9,17,7,1355,7,0,-1,0,0,14,0.30,0.31,0.33,30351,9,-1
2018-12-08 09:06:00,1622474,5206073,58118,-1,-1,0,19,7,1355,21,0,-1,0,0,8,0.05,0.29,0.32,30380,96,-1
2018-12-08 09:07:00,1620336,5208526,58912,-1,-1,7,18,7,1356,27,0,-1,100,2,30,0.20,0.19,0.24,30672,51,-1
2018-12-08 09:08:00,1619447,5207220,59736,-1,-1,2,17,7,1357,19,0,-1,0,0,24,0.25,0.20,0.25,30545,94,-1
2018-12-08 09:09:00,1619697,5207470,59637,-1,-1,4,19,7,1357,7,0,-1,0,0,8,1.35,0.43,0.27,30303,95,-1
2018-12-08 09:10:00,1618333,5206994,60243,-1,-1,6,19,7,1358,27,0,-1,0,0,4,0.30,0.43,0.28,30310,94,-1
2018-12-08 09:11:00,1616326,5208748,60141,-1,-1,1,16,7,1360,11,0,-1,1,0,6,0.15,0.45,0.28,30330,96,-1
2018-12-08 09:12:00,1618870,5208342,59928,-1,-1,0,17,7,1360,21,0,-1,0,0,5,0.55,0.52,0.31,30395,97,-1
2018-12-08 09:13:00,1618128,5209264,60149,-1,-1,71,19,7,1360,13,0,-1,1,0,7,0.45,0.56,0.34,30458,28,-1
2018-12-08 09:14:00,1619603,5207379,60448,-1,-1,80,17,7,1362,9,0,-1,8,0,9,0.20,0.33,0.35,30211,93,-1
2018-12-08 09:15:00,1613037,5214007,60542,-1,-1,81,15,7,1362,9,0,-1,10,0,9,0.20,0.31,0.35,30283,96,-1
2018-12-08 09:16:00,1619021,5206401,60567,-1,-1,0,16,7,1362,0,0,-1,0,0,8,0.30,0.34,0.36,30292,95,-1
2018-12-08 09:17:00,1616252,5210279,61411,-1,-1,61,17,7,1362,1,0,-1,2,0,7,0.20,0.27,0.33,30356,98,-1
2018-12-08 09:18:00,1617481,5207379,60456,-1,-1,0,18,7,1362,0,0,-1,0,0,0,0.10,0.20,0.32,30418,91,-1
2018-12-08 09:19:00,1618022,5207478,61247,-1,-1,0,16,7,1362,0,0,-1,0,0,0,0.35,0.23,0.33,30178,34,-1
2018-12-08 09:20:00,1619333,5205712,60944,-1,-1,0,16,7,1362,0,0,-1,0,0,0,0.20,0.23,0.32,30224,97,-1
2018-12-08 09:21:00,1619042,5205299,60436,-1,-1,0,16,7,1362,0,0,-1,7,0,7,0.25,0.22,0.34,30276,46,-1
2018-12-08 09:22:00,1617178,5210382,60469,-1,-1,10,18,7,1362,0,0,-1,0,0,8,0.20,0.22,0.34,30360,95,-1
2018-12-08 09:23:00,1619116,5207232,59965,-1,-1,0,18,7,1362,0,0,-1,0,0,0,0.10,0.22,0.33,30383,43,-1
2018-12-08 09:24:00,1619865,5205823,58941,-1,-1,0,16,7,1364,0,0,-1,0,0,0,1.40,0.43,0.33,30283,54,-1
2018-12-08 09:25:00,1614671,5213515,59555,-1,-1,85,15,7,1364,10,0,-1,9,0,9,0.05,0.40,0.31,30142,91,-1
2018-12-08 09:26:00,1620111,5207793,59645,-1,-1,0,16,7,1364,0,0,-1,0,0,4,0.40,0.43,0.33,30155,98,-1
2018-12-08 09:27:00,1619206,5207568,58908,-1,-1,0,18,7,1364,0,0,-1,0,0,0,0.25,0.44,0.31,30220,97,-1
2018-12-08 09:28:00,1618341,5208236,59473,-1,-1,0,18,7,1364,0,0,-1,0,0,8,0.30,0.48,0.30,30288,39,-1
2018-12-08 09:29:00,1616707,5207949,60788,-1,-1,0,16,7,1366,0,0,-1,0,0,6,0.20,0.24,0.30,30098,96,-1
2018-12-08 09:30:00,1619619,5208064,59961,-1,-1,1,16,7,1366,0,0,-1,0,0,4,0.15,0.26,0.30,30140,96,-1
2018-12-08 09:31:00,1617240,5207531,60264,-1,-1,0,16,7,1366,0,0,-1,0,0,17,0.20,0.22,0.29,30377,95,-1
2018-12-08 09:32:00,1616752,5213573,59445,-1,-1,43,18,7,1366,78,0,-1,0,0,16,0.00,0.17,0.28,30196,98,-1
